20,-10075.36174,-15004.59194,-30888.09918,-53622.32669,-45207.5878,-56789.39006,-38989.35485,-39562.38652,-2191.119157,-15293.6447,-34755.42036,-37907.9551,-37925.97061,-36199.9689,-36731.44868,-44425.27675,0.017,0.994,0.157,192,0,0,0,0,0,0,0,0,0,1753457185,0
22,-10036.08972,-14974.79707,-30886.89219,-53662.8951,-45263.10954,-56763.90907,-39009.00203,-39604.65367,-2214.722599,-15313.71657,-34759.71189,-37960.61581,-37967.74602,-36243.10777,-36750.04533,-44436.00559,0.017,0.994,0.157,192,0,0,0,0,0,0,0,0,0,1753457185,0
24,-10066.39869,-14990.91268,-30864.71926,-53601.47251,-45195.47316,-56780.82934,-38985.91268,-39553.66934,-2175.964674,-15287.96736,-34738.36598,-37901.16017,-37913.63244,-36188.41305,-36730.50991,-44416.87249,0.017,0.994,0.157,192,0,0,0,0,0,0,0,0,0,1753457185,0
26,-10044.56103,-14975.44527,-30893.21773,-53673.02044,-45262.81896,-56760.33279,-38996.97679,-39592.13669,-2208.844091,-15310.63203,-34758.43784,-37942.6003,-37962.00162,-36233.9212,-36741.3505,-44432.69753,0.0175,0.996,0.1555,192,0,72,15.5,24,2,104,0,0,0,1753457185,0
28,-10065.57167,-14985.57061,-30862.88641,-53594.23054,-45190.53342,-56770.12286,-38951.46864,-39524.2768,-2179.272733,-15284.6593,-34736.26491,-37900.9143,-37916.73934,-36182.26632,-36717.23297,-44401.82977,0.0175,0.996,0.1555,192,0,0,0,0,0,0,0,0,0,1753457185,0
30,-10048.58435,-14975.28881,-30904.37125,-53684.71041,-45269.81506,-56765.33959,-38989.35485,-39593.70131,-2219.774094,-15322.72432,-34776.87803,-37946.69067,-37973.66923,-36235.9105,-36736.99191,-44435.91618,0.0175,0.996,0.1555,192,0,0,0,0,0,0,0,0,0,1753457185,0
32,-10058.70969,-14979.15566,-30854.28099,-53582.51823,-45190.2652,-56758.83523,-38953.56971,-39521.63929,-2173.573038,-15285.41926,-34733.31448,-37899.77436,-37907.10573,-36183.54037,-36718.95405,-44394.43134,0.0175,0.996,0.1555,192,0,0,0,0,0,0,0,0,0,1753457185,0
34,-10058.17325,-14980.58617,-30912.30612,-53690.14188,-45266.68582,-56761.33862,-38994.71927,-39595.66827,-2223.752704,-15324.98185,-34784.41057,-37930.99975,-37968.2154,-36231.99895,-36743.00453,-44439.13483,0.0175,0.996,0.1555,192,0,0,0,0,0,0,0,0,0,1753457185,0
36,-10049.9478,-14963.04005,-30844.64739,-53574.4269,-45192.67919,-56759.1705,-38962.37629,-39534.91623,-2174.891791,-15280.79245,-34731.0346,-37897.42743,-37916.9405,-36181.12638,-36722.39622,-44393.06788,0.01775,0.996,0.15775,192,0,72,15.5,16,2.5,0,0,0,0,1753457185,0
38,-10044.33752,-14966.88455,-30896.07875,-53677.91548,-45253.36418,-56764.98196,-38999.34608,-39603.73725,-2208.866442,-15316.97992,-34775.33576,-37916.76169,-37955.60902,-36217.55972,-36738.13185,-44436.1844,0.01775,0.996,0.15775,192,0,0,0,0,0,0,0,0,0,1753457185,0
40,-10048.78551,-14962.30244,-30845.63087,-53577.89142,-45194.46733,-56763.03736,-38967.20427,-39541.15236,-2165.258189,-15284.07816,-34718.8082,-37909.45267,-37909.54207,-36183.02628,-36718.2835,-44400.57807,0.01775,0.996,0.15775,192,0,0,0,0,0,0,0,0,0,1753457185,0
42,-10056.07218,-14975.08764,-30903.87951,-53677.49079,-45250.01141,-56769.89934,-38998.04968,-39597.47876,-2212.688591,-15322.72432,-34781.99658,-37917.61105,-37956.14546,-36219.95136,-36741.28345,-44451.69651,0.01775,0.996,0.15775,192,0,0,0,0,0,0,0,0,0,1753457185,0
44,-10064.81171,-14979.20036,-30858.08079,-53593.24707,-45210.11355,-56771.37456,-38977.95546,-39548.88607,-2181.105576,-15298.22681,-34731.16872,-37920.58384,-37922.84136,-36194.09039,-36730.93459,-44409.71993,0.01775,0.996,0.15775,192,0,0,0,0,0,0,0,0,0,1753457185,0
46,-10079.9662,-14998.9593,-30916.41884,-53679.79302,-45251.50898,-56777.92362,-39006.20806,-39595.06477,-2229.921786,-15335.17424,-34795.49704,-37917.67811,-37967.92483,-36227.28273,-36750.9841,-44454.37872,0.016875,0.995,0.158875,192,0,64,15.5,8,2.5,0,0,0,0,1753457185,0
48,-10053.59114,-14970.81846,-30848.24602,-53587.92735,-45222.04938,-56759.68459,-38984.41511,-39553.15525,-2190.739178,-15306.76518,-34738.20951,-37920.91911,-37934.2631,-36206.62972,-36735.85197,-44404.33316,0.016875,0.995,0.158875,192,0,0,0,0,0,0,0,0,0,1753457185,0
50,-10067.7845,-14993.84075,-30891.31783,-53657.64244,-45241.62951,-56777.87891,-39005.53751,-39590.08033,-2211.302782,-15319.8633,-34781.95188,-37897.80741,-37948.23294,-36209.42369,-36742.98218,-44438.50898,0.016875,0.995,0.158875,192,0,0,0,0,0,0,0,0,0,1753457185,0
52,-10031.21704,-14948.46671,-30829.3588,-53586.0051,-45218.33899,-56742.83138,-38976.16732,-39548.59549,-2175.294122,-15296.12575,-34723.45736,-37923.48956,-37925.65768,-36204.90863,-36726.86657,-44398.23114,0.016875,0.995,0.158875,192,0,0,0,0,0,0,0,0,0,1753457185,0
54,-10080.03325,-14997.14881,-30893.79888,-53654.53555,-45229.69368,-56780.38231,-38998.9661,-39577.04927,-2198.450529,-15309.96148,-34764.04813,-37889.73843,-37931.98322,-36199.58892,-36726.24072,-44427.48957,0.016875,0.995,0.158875,192,0,0,0,0,0,0,0,0,0,1753457185,0
56,-10040.20244,-14956.44629,-30848.93892,-53611.75431,-45238.05323,-56753.15788,-38986.98556,-39563.30294,-2186.022959,-15304.03826,-34727.83831,-37924.45069,-37937.83938,-36213.31289,-36728.5653,-44405.49545,0.015437,0.9965,0.158438,192,0,56,15.5,24,2,120,0,0,0,1753457185,0
58,-10079.45211,-14996.00887,-30888.34505,-53644.41021,-45225.40214,-56784.0927,-39002.29651,-39568.17562,-2196.036541,-15313.80598,-34762.75173,-37886.72094,-37932.20674,-36199.54422,-36730.26404,-44432.13873,0.015437,0.9965,0.158438,192,0,0,0,0,0,0,0,0,0,1753457185,0
60,-10045.05277,-14960.31314,-30858.8631,-53631.33444,-45252.64892,-56757.02474,-39004.37522,-39576.71399,-2186.335884,-15308.9333,-34732.77804,-37930.08333,-37944.14257,-36219.2361,-36731.94042,-44411.08339,0.015437,0.9965,0.158438,192,0,0,0,0,0,0,0,0,0,1753457185,0
62,-10069.57264,-14980.65322,-30872.74353,-53619.48802,-45215.43327,-56778.14714,-38994.09342,-39562.56533,-2190.962695,-15303.30066,-34762.12588,-37888.6879,-37927.98226,-36192.2352,-36734.66733,-44430.81998,0.015437,0.9965,0.158438,192,0,0,0,0,0,0,0,0,0,1753457185,0
64,-10034.10042,-14954.59109,-30859.84658,-53632.25086,-45255.37583,-56758.56701,-38995.41217,-39581.72078,-2184.704207,-15303.65828,-34735.92964,-37930.21744,-37938.17466,-36216.17391,-36733.48269,-44415.17376,0.015437,0.9965,0.158438,192,0,0,0,0,0,0,0,0,0,1753457185,0
66,-10071.22667,-14985.25768,-30865.9486,-53603.86415,-45199.04944,-56778.3483,-38977.10609,-39543.00756,-2179.160974,-15297.91389,-34750.14535,-37891.21364,-37910.52555,-36187.07194,-36727.42536,-44422.7063,0.017719,0.99725,0.156219,192,0,80,15.5,24,2,104,0,0,0,1753457185,0
68,-10040.00128,-14963.48708,-30871.44713,-53649.50641,-45253.74416,-56751.95089,-38987.29849,-39574.67998,-2196.684742,-15313.40364,-34746.9267,-37936.92296,-37947.22711,-36228.02034,-36730.95694,-44421.61106,0.017719,0.99725,0.156219,192,0,0,0,0,0,0,0,0,0,1753457185,0
70,-10086.91759,-15003.74258,-30876.20805,-53612.2237,-45206.17964,-56782.66219,-38981.59879,-39538.82778,-2186.469994,-15303.16655,-34750.19005,-37890.74426,-37919.39919,-36191.13996,-36726.03956,-44413.94441,0.017719,0.99725,0.156219,192,0,0,0,0,0,0,0,0,0,1753457185,0
72,-10050.35014,-14975.22175,-30886.75808,-53673.37807,-45263.17659,-56756.01891,-38997.37912,-39580.93847,-2215.706076,-15333.69903,-34766.48447,-37938.77816,-37966.29315,-36241.99018,-36740.76936,-44430.23884,0.017719,0.99725,0.156219,192,0,0,0,0,0,0,0,0,0,1753457185,0
74,-10071.00315,-14991.60558,-30856.315,-53592.59887,-45186.91244,-56765.76427,-38967.85247,-39519.73939,-2177.506945,-15292.66123,-34731.99573,-37880.55186,-37908.06686,-36182.60159,-36714.21548,-44399.41578,0.017719,0.99725,0.156219,192,0,0,0,0,0,0,0,0,0,1753457185,0
76,-10051.53478,-14978.32864,-30892.14485,-53678.76484,-45258.23686,-56757.11414,-38998.09438,-39584.33593,-2215.795483,-15328.58048,-34766.73034,-37926.84232,-37961.50988,-36233.16124,-36730.71107,-44429.76945,0.02,0.998,0.152,192,0,80,15.5,24,2,96,0,0,0,1753457185,0
78,-10079.29565,-14995.04775,-30858.84075,-53594.07408,-45193.4615,-56775.73315,-38979.05069,-39534.08921,-2182.021997,-15297.55626,-34731.90632,-37891.68303,-37911.28551,-36189.7765,-36715.0425,-44402.1874,0.02,0.998,0.152,192,0,0,0,0,0,0,0,0,0,1753457185,0
80,-10057.74856,-14987.04582,-30896.57049,-53687.03499,-45258.19215,-56765.85368,-39003.07882,-39596.7635,-2222.992745,-15331.30739,-34769.61372,-37924.11541,-37966.06964,-36237.18455,-36734.89085,-44440.16301,0.02,0.998,0.152,192,0,0,0,0,0,0,0,0,0,1753457185,0
82,-10067.44922,-14994.80188,-30845.51911,-53594.69993,-45187.73945,-56767.70887,-38967.36073,-39529.12712,-2176.635227,-15296.41632,-34713.93552,-37893.56058,-37908.51389,-36195.23033,-36709.02988,-44396.75592,0.02,0.998,0.152,192,0,0,0,0,0,0,0,0,0,1753457185,0
84,-10074.40061,-15004.0555,-30910.45093,-53705.94456,-45264.92003,-56783.66802,-39012.98064,-39607.84997,-2229.407695,-15343.66791,-34776.74392,-37934.48662,-37965.89082,-36248.67335,-36735.22612,-44452.03179,0.02,0.998,0.152,192,0,0,0,0,0,0,0,0,0,1753457185,0
86,-10055.84867,-14980.49676,-30836.35489,-53586.18392,-45191.18162,-56765.04901,-38964.20914,-39532.63635,-2179.831526,-15305.11115,-34724.23967,-37922.7296,-37918.77334,-36207.25557,-36720.1387,-44405.45075,0.022,1,0.158,192,0,88,15.5,32,2,120,0,0,0,1753457185,0
88,-10061.61542,-14992.18672,-30895.65407,-53690.49951,-45252.93949,-56771.75454,-38997.78146,-39590.05798,-2206.810082,-15328.46872,-34769.23374,-37923.55662,-37952.30096,-36228.80265,-36728.07357,-44441.45941,0.022,1,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
90,-10047.9138,-14970.32672,-30831.03518,-53586.34038,-45196.18841,-56756.46594,-38957.68243,-39528.88126,-2172.477802,-15298.20446,-34719.23288,-37920.27091,-37921.16498,-36202.44994,-36719.40109,-44398.54406,0.022,1,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
92,-10062.24126,-14991.8738,-30890.2673,-53680.66474,-45241.89773,-56768.53588,-38990.83006,-39581.74313,-2208.888794,-15325.63005,-34772.22887,-37915.42058,-37950.02108,-36222.49946,-36730.68872,-44441.90645,0.022,1,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
94,-10041.16357,-14966.2587,-30826.22955,-53589.17905,-45212.23697,-56751.23563,-38972.43458,-39536.97259,-2167.247494,-15296.70689,-34717.98119,-37914.77238,-37920.53913,-36201.35471,-36717.14356,-44395.63833,0.022,1,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
96,-10073.08186,-14995.94182,-30892.39072,-53672.55106,-45243.9988,-56779.77881,-39002.45297,-39582.0337,-2201.266849,-15314.1636,-34773.68173,-37896.75688,-37945.68484,-36209.66956,-36731.38162,-44432.3399,0.02,0.996,0.164,192,0,80,15.5,16,2.5,16,0,0,0,1753457185,0
98,-10043.91283,-14965.83402,-30833.76209,-53600.6902,-45218.60721,-56748.2405,-38971.78638,-39540.9959,-2184.279523,-15300.0373,-34728.82178,-37933.45844,-37934.46427,-36209.24487,-36730.91224,-44402.54502,0.02,0.996,0.164,192,0,0,0,0,0,0,0,0,0,1753457185,0
100,-10085.26356,-15007.18475,-30894.55883,-53667.74543,-45229.78309,-56778.14714,-38992.75231,-39569.8073,-2213.694419,-15322.12082,-34764.00343,-37899.79671,-37937.72762,-36206.98735,-36723.69262,-44429.05419,0.02,0.996,0.164,192,0,0,0,0,0,0,0,0,0,1753457185,0
102,-10040.40361,-14963.48708,-30841.92048,-53610.30145,-45232.88998,-56751.21328,-38977.30726,-39555.30102,-2194.538974,-15309.5815,-34728.33004,-37938.28642,-37943.38261,-36218.94553,-36726.68776,-44404.95901,0.02,0.996,0.164,192,0,0,0,0,0,0,0,0,0,1753457185,0
104,-10076.43462,-14992.67846,-30874.66578,-53639.71634,-45215.41091,-56771.19574,-38982.80579,-39557.5809,-2202.876175,-15308.82154,-34758.12492,-37895.1252,-37928.49635,-36196.54908,-36719.51285,-44423.62272,0.02,0.996,0.164,192,0,0,0,0,0,0,0,0,0,1753457185,0
106,-10036.53676,-14961.02839,-30842.03224,-53623.42192,-45235.72865,-56746.78764,-38979.60949,-39558.63143,-2189.174555,-15305.69229,-34725.37961,-37938.97932,-37933.34668,-36217.00093,-36720.47397,-44402.54502,0.018,0.996,0.158,192,0,72,15.5,16,2,120,0,0,0,1753457185,0
108,-10083.96716,-15006.35773,-30878.80086,-53638.95639,-45223.25638,-56787.15489,-38998.22849,-39562.23006,-2203.166747,-15319.72919,-34764.83044,-37903.37299,-37930.73153,-36204.4169,-36730.64402,-44426.68491,0.018,0.996,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
110,-10030.52414,-14953.20528,-30844.98267,-53631.73677,-45253.87827,-56745.91592,-38994.4734,-39567.59448,-2199.299896,-15321.40557,-34749.29598,-37946.4448,-37955.27374,-36231.59662,-36740.32232,-44414.57026,0.018,0.996,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
112,-10074.9147,-14995.38302,-30864.98748,-53614.45887,-45210.27001,-56781.85752,-38987.38789,-39549.2884,-2187.453471,-15302.92068,-34757.81199,-37893.49352,-37924.49539,-36190.96115,-36727.2689,-44416.62662,0.018,0.996,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
114,-10036.33559,-14963.17416,-30860.74065,-53652.41214,-45263.10954,-56766.14425,-39004.39757,-39592.00258,-2206.832434,-15328.2005,-34765.43394,-37956.32427,-37962.89569,-36239.88911,-36745.61968,-44431.98227,0.018,0.996,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
116,-10069.6844,-14993.86311,-30852.15758,-53611.10611,-45196.16606,-56785.54556,-38980.16828,-39546.20386,-2180.837355,-15302.47364,-34749.31833,-37898.76853,-37914.63827,-36196.37027,-36725.81604,-44417.67715,0.018,0.996,0.166,192,0,72,15.5,16,2.5,24,0,0,0,1753457185,0
118,-10030.39003,-14962.70477,-30855.97972,-53659.16236,-45248.4915,-56753.04613,-38982.49286,-39577.58571,-2202.786768,-15323.61839,-34754.54864,-37941.92975,-37952.8374,-36236.11167,-36730.21933,-44427.48957,0.018,0.996,0.166,192,0,0,0,0,0,0,0,0,0,1753457185,0
120,-10058.64263,-14978.70862,-30834.5444,-53586.31803,-45181.14569,-56765.02666,-38955.40255,-39516.47604,-2169.683834,-15289.28611,-34728.64297,-37885.89393,-37903.37299,-36179.24883,-36708.0017,-44397.87351,0.018,0.996,0.166,192,0,0,0,0,0,0,0,0,0,1753457185,0
122,-10043.28698,-14970.84081,-30877.4374,-53672.14873,-45272.02788,-56766.05484,-39007.68328,-39590.54972,-2210.475768,-15324.66892,-34766.21625,-37937.83938,-37964.30385,-36233.98825,-36735.58375,-44431.80346,0.018,0.996,0.166,192,0,0,0,0,0,0,0,0,0,1753457185,0
124,-10052.25003,-14974.01476,-30831.81749,-53573.2199,-45198.62475,-56770.39108,-38978.64836,-39531.45171,-2176.210544,-15286.11216,-34738.0307,-37901.69661,-37911.37492,-36187.63074,-36727.24655,-44408.08826,0.018,0.996,0.166,192,0,0,0,0,0,0,0,0,0,1753457185,0
126,-10057.90503,-14986.41997,-30894.00004,-53686.5656,-45283.56138,-56780.8964,-39023.66478,-39610.21925,-2221.048143,-15331.32974,-34781.28133,-37943.56143,-37972.48459,-36239.35267,-36751.09586,-44450.82479,0.016,0.992,0.158,192,0,64,15.5,0,2,120,0,0,0,1753457185,0
128,-10059.15672,-14977.63574,-30832.51039,-53578.40551,-45201.23991,-56767.53006,-38977.70959,-39536.61496,-2188.012265,-15300.73021,-34737.27074,-37915.82291,-37927.37877,-36199.09718,-36732.65567,-44417.81127,0.016,0.992,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
130,-10046.1033,-14970.66199,-30878.53263,-53668.75126,-45260.31557,-56750.81095,-38997.20031,-39586.23583,-2211.503948,-15312.59898,-34765.43394,-37923.95895,-37955.02787,-36217.04563,-36732.52156,-44432.83164,0.016,0.992,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
132,-10047.77969,-14965.92342,-30824.2179,-53567.85549,-45192.8133,-56751.4815,-38960.6105,-39521.50518,-2173.327169,-15280.41247,-34716.37186,-37903.28359,-37912.47015,-36178.55593,-36715.33307,-44388.86576,0.016,0.992,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
134,-10065.3258,-14983.93893,-30897.88924,-53682.58699,-45267.19991,-56771.39691,-39008.37618,-39598.35048,-2222.456303,-15318.90217,-34776.81098,-37917.00756,-37961.57693,-36220.26428,-36734.82379,-44440.0289,0.014,0.991,0.158,192,0,48,15,120,2,120,0,0,0,1753457185,0
136,-10051.13245,-14966.68338,-30830.25287,-53575.768,-45213.64513,-56756.48829,-38971.89814,-39531.51876,-2187.095843,-15286.08981,-34730.54287,-37913.61009,-37927.71404,-36194.06804,-36729.52643,-44399.61695,0.014,0.991,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
138,-10058.55323,-14980.63087,-30886.15458,-53669.08654,-45252.87244,-56770.16756,-38999.39078,-39582.97248,-2217.404809,-15311.74962,-34783.11417,-37913.7442,-37958.24652,-36214.31872,-36742.11046,-44442.59935,0.014,0.991,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
140,-10029.45126,-14950.50072,-30817.2218,-53572.30348,-45210.94057,-56752.24146,-38970.69114,-39532.79281,-2173.126003,-15288.61556,-34725.33491,-37918.37101,-37924.31658,-36198.35957,-36727.71594,-44405.85308,0.014,0.991,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
142,-10058.21795,-14984.94476,-30884.36644,-53664.43737,-45246.12221,-56778.16949,-39002.78825,-39578.27861,-2195.924782,-15297.01982,-34769.45725,-37895.54988,-37936.163,-36202.15937,-36730.39815,-44441.63822,0.014,0.991,0.158,192,0,0,0,0,0,0,0,0,0,1753457185,0
144,-10025.83027,-14950.32191,-30823.25677,-53587.83795,-45222.36231,-56747.18997,-38976.10026,-39539.096,-2179.004512,-15290.359,-34733.31448,-37935.20188,-37933.92783,-36206.24974,-36733.41563,-44415.08435,0.016,0.9945,0.159,192,0,72,15.5,24,2.5,0,0,0,0,1753457185,0
146,-10080.23442,-15005.24014,-30895.98935,-53674.36155,-45248.44679,-56795.44739,-39009.42671,-39583.41951,-2202.138567,-15312.33076,-34776.92274,-37907.3069,-37942.22032,-36207.14381,-36735.13672,-44445.28156,0.016,0.9945,0.159,192,0,0,0,0,0,0,0,0,0,1753457185,0
148,-10043.48815,-14969.14208,-30845.80968,-53620.47149,-45242.90356,-56762.54562,-38990.60655,-39559.65961,-2197.847032,-15319.34921,-34743.46217,-37956.07841,-37949.88697,-36234.01061,-36743.07159,-44429.34477,0.016,0.9945,0.159,192,0,0,0,0,0,0,0,0,0,1753457185,0
150,-10067.15865,-14993.63959,-30872.83294,-53649.84168,-45221.93762,-56768.35707,-38988.0808,-39554.18343,-2205.670143,-15314.47653,-34769.47961,-37913.87831,-37936.85591,-36207.0097,-36733.16976,-44443.8734,0.016,0.9945,0.159,192,0,0,0,0,0,0,0,0,0,1753457185,0
152,-10036.55911,-14964.3141,-30842.09929,-53628.31695,-45239.5955,-56743.63604,-38984.45982,-39551.1883,-2182.714901,-15299.70202,-34730.49816,-37950.53517,-37935.60421,-36216.26332,-36726.0172,-44413.09505,0.016,0.9945,0.159,192,0,0,0,0,0,0,0,0,0,1753457185,0
154,-10071.60665,-14994.66777,-30871.38008,-53638.95639,-45209.04067,-56773.31916,-38987.4326,-39551.32241,-2197.332942,-15312.28606,-34767.37854,-37908.26802,-37931.08916,-36199.43246,-36725.90545,-44433.70336,0.021,0.99625,0.1595,192,0,104,15.5,24,2.5,0,0,0,0,1753457185,0
156,-10037.38612,-14961.78835,-30855.17506,-53643.91847,-45247.41861,-56749.82747,-38991.12064,-39568.93558,-2196.058893,-15310.43086,-34744.95974,-37955.07258,-37949.68581,-36223.90762,-36732.65567,-44422.68395,0.021,0.99625,0.1595,192,0,0,0,0,0,0,0,0,0,1753457185,0
158,-10077.99924,-14997.03705,-30867.69204,-53625.12066,-45203.83271,-56769.27349,-38977.64253,-39539.0513,-2193.354332,-15300.082,-34754.16866,-37902.88125,-37922.84136,-36187.45192,-36718.90935,-44420.11349,0.021,0.99625,0.1595,192,0,0,0,0,0,0,0,0,0,1753457185,0
160,-10033.85455,-14961.09545,-30852.76107,-53644.25375,-45247.26215,-56737.89164,-38981.24116,-39562.23006,-2215.460207,-15315.95174,-34749.00541,-37951.80922,-37959.58763,-36227.79682,-36729.45937,-44425.14264,0.021,0.99625,0.1595,192,0,0,0,0,0,0,0,0,0,1753457185,0
162,-10065.50462,-14989.05748,-30849.25185,-53598.0974,-45191.62866,-56760.04222,-38971.27229,-39522.80158,-2175.495288,-15280.14425,-34729.60409,-37887.70442,-37907.73158,-36167.87179,-36706.95117,-44403.39439,0.021,0.99625,0.1595,192,0,0,0,0,0,0,0,0,0,1753457185,0
164,-10031.59702,-14957.25095,-30865.56862,-53652.27802,-45261.81314,-56748.73224,-38997.64735,-39577.60806,-2210.811044,-15308.21804,-34754.6157,-37947.13771,-37962.04632,-36220.57721,-36733.7062,-44428.38364,0.0225,0.998125,0.16175,192,0,96,15.5,32,2.5,16,0,0,0,1753457185,0
166,-10044.29281,-14964.15764,-30830.27522,-53572.61641,-45187.76181,-56754.18607,-38963.27036,-39510.50812,-2168.230971,-15263.29103,-34723.88205,-37887.61501,-37898.99205,-36166.39658,-36711.30976,-44400.95805,0.0225,0.998125,0.16175,192,0,0,0,0,0,0,0,0,0,1753457185,0
168,-10035.32976,-14961.69895,-30872.09533,-53662.35866,-45269.63625,-56756.93533,-39005.26929,-39580.84906,-2202.116215,-15294.02468,-34747.88782,-37931.49149,-37955.09493,-36217.00093,-36727.09009,-44423.91329,0.0225,0.998125,0.16175,192,0,0,0,0,0,0,0,0,0,1753457185,0
170,-10045.87979,-14961.52013,-30826.94481,-53567.94489,-45190.75694,-56758.4776,-38968.76889,-39514.39733,-2171.717843,-15268.29782,-34719.90344,-37893.49352,-37911.66549,-36175.80666,-36715.82481,-44398.90169,0.0225,0.998125,0.16175,192,0,0,0,0,0,0,0,0,0,1753457185,0
172,-10035.57563,-14964.53762,-30877.90679,-53668.90772,-45265.00944,-56754.6778,-38995.25571,-39579.32914,-2207.637096,-15301.04313,-34753.63222,-37932.78789,-37953.50795,-36218.90083,-36725.39136,-44422.751,0.0225,0.998125,0.16175,192,0,0,0,0,0,0,0,0,0,1753457185,0
174,-10045.81273,-14969.38795,-30833.02448,-53571.05179,-45195.20494,-56762.90325,-38963.02449,-39517.05718,-2174.578866,-15273.61754,-34722.20567,-37908.13391,-37909.07269,-36182.71335,-36712.78497,-44399.39343,0.02025,0.998062,0.160875,192,0,72,15.5,24,2.5,0,0,0,0,1753457185,0
176,-10042.97406,-14973.65713,-30889.52969,-53681.04472,-45264.69651,-56762.21034,-38994.67456,-39578.30096,-2219.237652,-15305.93816,-34773.12294,-37941.10274,-37961.50988,-36227.75212,-36734.28735,-44444.18632,0.02025,0.998062,0.160875,192,0,0,0,0,0,0,0,0,0,1753457185,0
178,-10043.71167,-14970.34907,-30830.23051,-53574.89629,-45191.44984,-56752.01795,-38948.47351,-39506.01542,-2177.05991,-15275.11511,-34720.59634,-37920.1368,-37911.12905,-36184.23327,-36711.75679,-44394.83367,0.02025,0.998062,0.160875,192,0,0,0,0,0,0,0,0,0,1753457185,0
