22,-12451.28512,-15769.64745,-32147.55293,-54838.99919,-48332.69695,-58777.35421,-42202.66398,-44003.16405,-4479.870734,-17685.63899,-36452.85654,-37733.81266,-40183.22857,-37933.45844,-38140.5697,-45577.2186,0.016,0.989,0.193,192,0,0,0,0,0,0,0,0,0,1753456902,0
24,-12422.07139,-15747.8098,-32108.48208,-54797.31319,-48321.90106,-58767.78767,-42187.28598,-43981.10288,-4459.620054,-17672.42911,-36409.67297,-37774.53754,-40177.12655,-37939.87339,-38144.14598,-45551.37999,0.016,0.989,0.193,192,0,0,0,0,0,0,0,0,0,1753456902,0
26,-12460.6058,-15784.55607,-32157.29829,-54843.96128,-48331.3782,-58799.32598,-42209.10129,-44012.06005,-4480.407176,-17694.73615,-36456.254,-37747.15665,-40182.69213,-37943.13675,-38149.30924,-45594.60826,0.017,0.9895,0.1935,192,0,72,15,120,3,8,0,0,0,1753456902,0
28,-12439.12577,-15762.38314,-32131.14675,-54828.248,-48342.62113,-58785.28908,-42208.14016,-44011.92594,-4483.983455,-17698.82652,-36436.45036,-37802.56662,-40199.36653,-37967.92483,-38165.02251,-45584.57233,0.017,0.9895,0.1935,192,0,0,0,0,0,0,0,0,0,1753456902,0
30,-12473.77097,-15801.31987,-32161.07573,-54841.48024,-48333.90395,-58820.49308,-42228.5473,-44029.44971,-4493.39354,-17710.87411,-36473.50955,-37762.62406,-40193.10805,-37951.96568,-38165.08957,-45611.1262,0.017,0.9895,0.1935,192,0,0,0,0,0,0,0,0,0,1753456902,0
32,-12416.5058,-15749.32972,-32113.26535,-54826.9069,-48334.41804,-58778.71767,-42207.08963,-44015.9269,-4477.143821,-17699.38531,-36434.03637,-37799.25857,-40193.64449,-37964.52736,-38164.75429,-45585.73462,0.017,0.9895,0.1935,192,0,0,0,0,0,0,0,0,0,1753456902,0
34,-12463.69034,-15792.91562,-32140.53448,-54817.89915,-48315.75433,-58813.98872,-42219.65131,-44017.29036,-4465.453859,-17695.83138,-36446.5757,-37749.57064,-40166.44241,-37937.97349,-38151.94674,-45594.98824,0.017,0.9895,0.1935,192,0,0,0,0,0,0,0,0,0,1753456902,0
36,-12426.87701,-15757.66692,-32128.59865,-54843.55895,-48350.57835,-58786.29491,-42221.39474,-44037.13871,-4483.424662,-17703.43098,-36441.27833,-37803.88538,-40199.523,-37969.73532,-38168.24116,-45592.48484,0.0165,0.99075,0.19475,192,0,64,15.5,0,3,16,0,0,0,1753456902,0
38,-12491.4512,-15813.36746,-32156.56068,-54822.59301,-48337.10025,-58839.69323,-42241.10898,-44039.01625,-4479.736624,-17705.53204,-36458.37742,-37769.28488,-40180.23344,-37946.08718,-38166.05069,-45604.86771,0.0165,0.99075,0.19475,192,0,0,0,0,0,0,0,0,0,1753456902,0
40,-12455.17432,-15786.70183,-32170.06113,-54885.96021,-48388.3081,-58811.59709,-42255.10118,-44070.08518,-4519.299211,-17735.34927,-36481.2209,-37838.7988,-40239.42086,-38003.88879,-38197.25373,-45630.48281,0.0165,0.99075,0.19475,192,0,0,0,0,0,0,0,0,0,1753456902,0
42,-12486.2209,-15807.89129,-32150.95039,-54817.00508,-48328.58423,-58830.3055,-42231.6542,-44028.44388,-4492.678284,-17705.75556,-36463.87595,-37774.02345,-40193.24216,-37951.31748,-38172.66681,-45604.53243,0.0165,0.99075,0.19475,192,0,0,0,0,0,0,0,0,0,1753456902,0
44,-12446.39009,-15781.1586,-32163.69089,-54890.81054,-48371.92427,-58797.26962,-42229.37432,-44051.71204,-4516.281726,-17730.74481,-36476.21411,-37815.57534,-40233.27413,-37993.94226,-38181.02636,-45614.90364,0.0165,0.99075,0.19475,192,0,0,0,0,0,0,0,0,0,1753456902,0
46,-12470.68643,-15793.76498,-32131.23615,-54792.55227,-48304.28789,-58810.72537,-42196.87488,-43989.57419,-4474.126336,-17691.27163,-36439.19962,-37764.05457,-40175.71839,-37938.04055,-38151.4103,-45579.74435,0.01425,0.991375,0.197375,192,0,48,15.5,0,3,32,0,0,0,1753456902,0
48,-12455.88958,-15787.21592,-32178.06306,-54901.8076,-48375.63466,-58808.5349,-42234.58227,-44055.78006,-4516.505243,-17730.67775,-36481.69029,-37813.11665,-40230.12253,-37991.9306,-38176.77953,-45615.64125,0.01425,0.991375,0.197375,192,0,0,0,0,0,0,0,0,0,1753456902,0
50,-12455.88958,-15775.57066,-32116.61811,-54776.61547,-48300.35398,-58803.81868,-42196.29374,-43988.00957,-4468.247827,-17690.01993,-36436.3386,-37777.44326,-40175.67369,-37941.52742,-38156.93118,-45583.70061,0.01425,0.991375,0.197375,192,0,0,0,0,0,0,0,0,0,1753456902,0
52,-12424.7983,-15753.5989,-32152.76088,-54865.01662,-48350.93598,-58781.91397,-42215.47153,-44032.06486,-4487.89501,-17702.46985,-36462.0431,-37791.63662,-40203.81453,-37964.50501,-38159.12165,-45601.13497,0.01425,0.991375,0.197375,192,0,0,0,0,0,0,0,0,0,1753456902,0
54,-12447.91001,-15764.39479,-32110.7396,-54764.81375,-48301.89625,-58798.65543,-42198.03717,-43986.31084,-4453.29451,-17664.44953,-36420.37945,-37767.20616,-40161.30151,-37924.96478,-38143.58719,-45563.0923,0.01425,0.991375,0.197375,192,0,0,0,0,0,0,0,0,0,1753456902,0
56,-12428.0393,-15757.04107,-32156.40422,-54868.14587,-48357.90972,-58789.3124,-42226.93798,-44040.69263,-4489.347874,-17697.3066,-36467.38517,-37784.90875,-40205.58032,-37962.33689,-38162.80969,-45609.65098,0.012125,0.991688,0.199688,192,0,40,15.5,0,3,40,0,0,0,1753456902,0
58,-12423.27838,-15738.89145,-32090.01954,-54750.24042,-48298.18586,-58783.88092,-42189.52116,-43978.04069,-4443.459742,-17654.03362,-36404.39795,-37769.48604,-40160.20628,-37921.79083,-38146.38116,-45564.36635,0.012125,0.991688,0.199688,192,0,0,0,0,0,0,0,0,0,1753456902,0
60,-12443.59612,-15767.88166,-32167.26716,-54865.03898,-48363.94469,-58802.29876,-42235.14107,-44044.62654,-4480.563638,-17680.45338,-36455.51639,-37768.45786,-40193.91271,-37951.02691,-38159.25576,-45605.82883,0.012125,0.991688,0.199688,192,0,0,0,0,0,0,0,0,0,1753456902,0
62,-12420.03738,-15741.57366,-32095.18279,-54753.48142,-48308.08768,-58783.07626,-42193.03038,-43983.3157,-4452.132219,-17655.26297,-36411.63992,-37780.4831,-40170.01869,-37936.27476,-38159.81456,-45570.84835,0.012125,0.991688,0.199688,192,0,0,0,0,0,0,0,0,0,1753456902,0
64,-12448.02176,-15777.22469,-32170.08348,-54865.77658,-48362.17891,-58809.02664,-42232.77178,-44042.27961,-4480.831859,-17685.54958,-36463.42891,-37771.65416,-40196.88549,-37956.27957,-38167.12358,-45616.20004,0.012125,0.991688,0.199688,192,0,0,0,0,0,0,0,0,0,1753456902,0
66,-12431.61558,-15760.17031,-32116.90868,-54790.09358,-48324.85149,-58790.18412,-42200.74173,-43993.70927,-4453.115696,-17669.00929,-36414.6574,-37793.78239,-40175.8078,-37943.8967,-38163.5473,-45579.90081,0.009063,0.992844,0.194844,192,0,24,15.5,8,2.5,120,0,0,0,1753456902,0
68,-12465.12085,-15794.52494,-32184.03097,-54875.43254,-48354.22168,-58812.73703,-42231.34127,-44036.22228,-4489.772557,-17702.60396,-36475.4765,-37776.19157,-40200.72999,-37961.0852,-38173.91851,-45623.06203,0.009063,0.992844,0.194844,192,0,0,0,0,0,0,0,0,0,1753456902,0
70,-12434.49896,-15762.49489,-32131.39261,-54814.79225,-48333.14399,-58788.99947,-42207.64842,-44001.46532,-4470.728871,-17691.18222,-36432.5388,-37806.56759,-40192.54925,-37962.60511,-38176.60072,-45589.48971,0.009063,0.992844,0.194844,192,0,0,0,0,0,0,0,0,0,1753456902,0
72,-12477.95075,-15806.1702,-32188.09899,-54874.3373,-48352.94764,-58824.53875,-42238.04679,-44038.3904,-4485.011635,-17707.56605,-36474.31421,-37774.76105,-40193.66684,-37960.86168,-38172.15272,-45620.89391,0.009063,0.992844,0.194844,192,0,0,0,0,0,0,0,0,0,1753456902,0
74,-12427.41346,-15760.12561,-32137.91932,-54833.41126,-48342.24115,-58789.22299,-42214.64452,-44015.09989,-4481.99415,-17711.03057,-36448.25208,-37823.75608,-40205.55797,-37983.12402,-38185.94375,-45603.03487,0.009063,0.992844,0.194844,192,0,0,0,0,0,0,0,0,0,1753456902,0
76,-12463.64563,-15793.9438,-32163.35561,-54841.77081,-48320.76112,-58801.33764,-42212.00701,-44012.39532,-4462.90576,-17695.67492,-36464.68061,-37763.764,-40179.96522,-37944.16493,-38164.06139,-45606.40998,0.008,0.996,0.186,192,0,32,15.5,16,2.5,104,0,0,0,1753456902,0
78,-12425.75943,-15763.2772,-32138.18754,-54842.10609,-48332.38403,-58775.76724,-42200.67468,-44010.11545,-4467.800792,-17712.39402,-36439.02081,-37812.98254,-40195.58909,-37970.16,-38164.95546,-45587.61216,0.008,0.996,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
80,-12470.2841,-15796.93893,-32165.32256,-54834.99823,-48319.1518,-58812.33469,-42214.35395,-44014.85402,-4465.275045,-17708.16955,-36464.5465,-37769.37428,-40173.9973,-37944.25433,-38157.69114,-45605.18063,0.008,0.996,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
82,-12431.61558,-15765.69119,-32150.52571,-54856.27709,-48351.31596,-58783.99268,-42217.03615,-44027.92979,-4486.084519,-17714.09276,-36462.46779,-37825.34305,-40214.61042,-37988.80136,-38181.4734,-45607.50522,0.008,0.996,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
84,-12488.18785,-15815.02149,-32168.25064,-54832.13721,-48327.98074,-58831.6466,-42228.56965,-44025.26993,-4474.528667,-17711.00822,-36466.20053,-37773.12938,-40184.1897,-37959.60998,-38165.82718,-45611.57323,0.008,0.996,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
86,-12461.74573,-15792.82621,-32182.17578,-54890.967,-48377.80278,-58813.83226,-42240.97487,-44056.49532,-4506.558717,-17740.42311,-36478.51634,-37839.17878,-40235.44225,-38012.38245,-38196.44907,-45632.69563,0.008,0.996,0.182,192,0,32,15.5,16,2.5,88,0,0,0,1753456902,0
88,-12494.53574,-15814.59681,-32168.00477,-54823.44238,-48329.03127,-58836.49693,-42224.92632,-44023.5712,-4488.632618,-17717.28906,-36472.72724,-37783.83586,-40196.55021,-37970.20471,-38185.20614,-45623.17379,0.008,0.996,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
90,-12469.12181,-15792.0886,-32192.81521,-54904.15453,-48385.1565,-58816.42506,-42245.98166,-44064.96663,-4517.287554,-17740.73604,-36493.08968,-37828.15937,-40244.45,-38014.46116,-38203.46751,-45638.0824,0.008,0.996,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
92,-12498.98374,-15816.78728,-32165.52373,-54824.64937,-48330.52884,-58839.51442,-42225.73098,-44023.10181,-4490.264295,-17717.64668,-36472.34726,-37783.65705,-40198.51717,-37971.56816,-38185.29554,-45615.35068,0.008,0.996,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
94,-12469.72531,-15797.54243,-32192.0329,-54910.72594,-48387.23521,-58817.96733,-42245.26641,-44064.49724,-4521.042647,-17748.38033,-36497.82825,-37824.6278,-40244.78528,-38014.93055,-38200.60649,-45639.3788,0.008,0.996,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
96,-12493.3511,-15808.42773,-32150.90569,-54811.5289,-48324.96325,-58835.24523,-42225.84274,-44018.13972,-4476.696786,-17712.75165,-36450.4202,-37780.01371,-40185.37434,-37959.74409,-38171.81744,-45600.50912,0.004,0.992,0.186,192,0,16,15.5,0,2.5,104,0,0,0,1753456902,0
98,-12484.45511,-15807.98069,-32204.95221,-54921.14185,-48405.04955,-58844.00712,-42277.02824,-44096.21437,-4525.356534,-17750.28023,-36501.20336,-37823.3314,-40243.33242,-38013.34357,-38201.65702,-45653.68392,0.004,0.992,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
100,-12511.3219,-15829.63953,-32170.75404,-54832.47248,-48363.05062,-58872.46089,-42271.82028,-44060.29511,-4500.479043,-17739.21612,-36476.88466,-37821.94559,-40212.62112,-37992.69056,-38207.75905,-45639.75878,0.004,0.992,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
102,-12501.88947,-15820.36356,-32224.95702,-54939.55969,-48425.79197,-58859.98861,-42297.86006,-44108.06079,-4549.13879,-17779.67278,-36537.39083,-37853.17097,-40267.02526,-38040.81387,-38237.08454,-45686.98802,0.004,0.992,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
104,-12483.49398,-15789.09347,-32142.21086,-54805.11395,-48339.24602,-58829.16556,-42234.64933,-44019.50318,-4490.979551,-17723.48049,-36468.90509,-37816.24589,-40206.80967,-37979.48068,-38207.11085,-45617.33998,0.004,0.992,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
106,-12480.92353,-15797.81065,-32196.86087,-54913.40815,-48378.8086,-58816.53682,-42257.22459,-44061.03272,-4524.28365,-17751.1743,-36512.78156,-37807.75223,-40237.02922,-38001.65361,-38205.45682,-45648.78889,0.006,1,0.182,192,0,24,15.5,32,2.5,88,0,0,0,1753456902,0
108,-12452.76033,-15771.5697,-32119.00975,-54795.97209,-48304.82433,-58795.16855,-42186.39191,-43982.17577,-4462.39167,-17700.52525,-36433.72344,-37783.34412,-40177.08184,-37951.51865,-38170.05166,-45578.44795,0.006,1,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
110,-12492.12176,-15818.57542,-32210.38368,-54921.47713,-48368.99619,-58831.11016,-42232.90589,-44049.52157,-4512.191357,-17749.05089,-36499.03524,-37792.53069,-40219.66192,-37989.06958,-38183.01567,-45636.80835,0.006,1,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
112,-12468.16069,-15789.02641,-32143.61902,-54823.33062,-48332.60755,-58814.18989,-42213.28106,-44006.36035,-4487.984417,-17734.20933,-36456.47752,-37819.79982,-40204.35097,-37981.55939,-38185.27319,-45607.75108,0.006,1,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
114,-12494.06636,-15818.3072,-32205.22043,-54911.88823,-48375.14292,-58841.79429,-42249.64735,-44058.35051,-4522.808435,-17762.08195,-36513.02743,-37800.51026,-40230.03313,-37997.25032,-38196.9408,-45653.34864,0.006,1,0.182,192,0,0,0,0,0,0,0,0,0,1753456902,0
116,-12440.64569,-15762.65136,-32126.54229,-54821.65424,-48330.57354,-58799.84007,-42205.23443,-44001.8453,-4480.876563,-17727.61556,-36448.14032,-37811.82025,-40199.72416,-37975.34561,-38185.27319,-45599.01155,0.012,0.99,0.186,192,0,48,15,120,2.5,104,0,0,0,1753456902,0
118,-12474.84386,-15799.04,-32179.98531,-54879.85818,-48343.5599,-58824.11406,-42224.30047,-44031.08138,-4491.046606,-17735.23751,-36487.83702,-37770.53657,-40199.07596,-37965.22027,-38179.30528,-45624.20197,0.012,0.99,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
120,-12444.82546,-15764.28303,-32135.41593,-54833.61242,-48337.1226,-58800.91295,-42209.63773,-44011.25539,-4476.652083,-17719.41247,-36448.29678,-37814.07777,-40198.9642,-37970.83056,-38182.8592,-45593.2001,0.012,0.99,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
122,-12494.02165,-15812.33928,-32190.84825,-54870.98454,-48358.04383,-58844.05182,-42245.62404,-44040.60323,-4490.264295,-17731.14714,-36487.94877,-37778.56085,-40199.12066,-37960.41464,-38181.74162,-45622.34677,0.012,0.99,0.186,192,0,0,0,0,0,0,0,0,0,1753456902,0
124,-12441.60681,-15764.35009,-32144.20016,-54844.1848,-48356.09923,-58796.33085,-42227.69794,-44023.86177,-4498.087406,-17738.56792,-36468.14513,-37831.53449,-40223.05938,-37988.6896,-38204.27218,-45610.79092,0.009,0.987,0.189,192,0,24,15,96,3,0,0,0,0,1753456902,0
126,-12484.07513,-15803.06331,-32173.88328,-54842.03903,-48340.52007,-58824.44934,-42237.82328,-44023.28062,-4483.603476,-17715.2774,-36473.5319,-37762.24408,-40190.96228,-37945.72955,-38180.95931,-45609.31571,0.009,0.987,0.189,192,0,0,0,0,0,0,0,0,0,1753456902,0
128,-12441.87503,-15762.42784,-32157.74532,-54856.90294,-48367.09629,-58794.92269,-42238.91851,-44038.83744,-4502.647162,-17732.10826,-36471.05086,-37825.00778,-40227.93206,-37983.32518,-38206.66381,-45613.49548,0.009,0.987,0.189,192,0,0,0,0,0,0,0,0,0,1753456902,0
130,-12488.41137,-15796.84953,-32167.62479,-54824.93995,-48335.51327,-58820.6719,-42233.88937,-44014.47404,-4484.81047,-17713.3775,-36471.11791,-37762.35584,-40191.00698,-37940.56629,-38188.06716,-45606.74526,0.009,0.987,0.189,192,0,0,0,0,0,0,0,0,0,1753456902,0
132,-12448.75937,-15770.76504,-32166.32839,-54868.05646,-48369.19735,-58785.19968,-42220.41127,-44019.39142,-4506.379903,-17725.20157,-36474.20245,-37816.35765,-40229.11671,-37981.46999,-38202.50639,-45603.83953,0.009,0.987,0.189,192,0,0,0,0,0,0,0,0,0,1753456902,0
134,-12485.6621,-15804.40441,-32160.7181,-54812.33356,-48328.02544,-58821.45421,-42217.32673,-43999.47602,-4488.565563,-17712.52814,-36469.30742,-37762.48995,-40195.23146,-37941.97445,-38177.96417,-45594.13887,0.0105,0.9885,0.1925,192,0,48,15,120,3,16,0,0,0,1753456902,0
136,-12456.35896,-15777.33645,-32175.49261,-54878.51708,-48377.31104,-58798.81189,-42230.29074,-44036.4905,-4520.282688,-17743.19473,-36487.34528,-37820.06804,-40244.42765,-37992.39999,-38198.72894,-45619.61986,0.0105,0.9885,0.1925,192,0,0,0,0,0,0,0,0,0,1753456902,0
138,-12474.75445,-15783.68435,-32141.20503,-54783.03042,-48314.34617,-58807.08203,-42206.6873,-43983.98626,-4488.744377,-17707.49899,-36460.99257,-37763.94281,-40194.53856,-37938.59934,-38175.79605,-45595.47998,0.0105,0.9885,0.1925,192,0,0,0,0,0,0,0,0,0,1753456902,0
140,-12438.49992,-15762.04786,-32167.53539,-54867.72118,-48368.79502,-58787.63602,-42224.0099,-44028.04155,-4505.038798,-17725.06746,-36474.29186,-37794.20707,-40230.59192,-37971.70227,-38184.31207,-45609.47217,0.0105,0.9885,0.1925,192,0,0,0,0,0,0,0,0,0,1753456902,0
142,-12453.85557,-15770.18389,-32124.48593,-54764.05379,-48307.08186,-58799.5495,-42197.54543,-43974.9338,-4469.857153,-17692.29981,-36443.04412,-37755.96324,-40181.41808,-37930.23979,-38166.833,-45584.59468,0.0105,0.9885,0.1925,192,0,0,0,0,0,0,0,0,0,1753456902,0
144,-12419.16566,-15743.67473,-32151.57624,-54853.52783,-48354.06522,-58772.36978,-42211.69409,-44017.11154,-4496.433377,-17715.43386,-36470.20149,-37784.34995,-40217.82908,-37966.8743,-38173.20325,-45610.88033,0.01125,0.99025,0.19425,192,0,48,15.5,0,3,16,0,0,0,1753456902,0
146,-12422.65253,-15737.66211,-32092.63469,-54736.82937,-48278.40457,-58777.53303,-42175.976,-43956.09128,-4434.273176,-17664.38248,-36404.42031,-37738.37241,-40146.70582,-37907.28455,-38135.4288,-45557.16909,0.01125,0.99025,0.19425,192,0,0,0,0,0,0,0,0,0,1753456902,0
148,-12419.67975,-15746.33458,-32154.2361,-54853.88545,-48349.28195,-58777.71184,-42215.31507,-44021.78306,-4479.289589,-17703.49803,-36456.41046,-37769.19547,-40198.2713,-37955.74313,-38156.95353,-45602.29726,0.01125,0.99025,0.19425,192,0,0,0,0,0,0,0,0,0,1753456902,0
150,-12420.66323,-15741.48425,-32094.26637,-54744.83129,-48289.7369,-58778.60591,-42188.98472,-43964.62965,-4437.067144,-17664.67305,-36403.39213,-37751.93992,-40153.25489,-37912.02312,-38141.53083,-45558.51019,0.01125,0.99025,0.19425,192,0,0,0,0,0,0,0,0,0,1753456902,0
152,-12435.37068,-15767.85931,-32171.514,-54872.97384,-48368.28093,-58800.01888,-42241.06428,-44046.66055,-4487.738548,-17710.1812,-36473.95658,-37777.2421,-40209.17895,-37962.06867,-38172.15272,-45621.60917,0.01125,0.99025,0.19425,192,0,0,0,0,0,0,0,0,0,1753456902,0
154,-12425.06652,-15749.62029,-32104.41406,-54757.95177,-48304.62316,-58785.73612,-42193.45506,-43978.86771,-4448.846513,-17680.52044,-36421.94407,-37773.21878,-40168.67759,-37933.63725,-38160.75333,-45578.67147,0.011625,0.989125,0.196125,192,0,48,15,112,3,24,0,0,0,1753456903,0
156,-12445.89835,-15777.53762,-32178.21952,-54873.7338,-48363.00592,-58802.52228,-42232.19064,-44033.78594,-4495.248734,-17718.85368,-36483.32196,-37776.0351,-40211.92821,-37964.46031,-38174.70082,-45626.10187,0.011625,0.989125,0.196125,192,0,0,0,0,0,0,0,0,0,1753456903,0
158,-12419.88092,-15753.44244,-32106.00103,-54775.65435,-48306.79128,-58777.84595,-42184.93905,-43972.47511,-4452.579254,-17687.15891,-36420.75943,-37779.92431,-40171.13628,-37933.65961,-38157.22175,-45571.98829,0.011625,0.989125,0.196125,192,0,0,0,0,0,0,0,0,0,1753456903,0
160,-12451.53099,-15788.48997,-32176.27492,-54875.14196,-48342.66583,-58798.3425,-42214.84568,-44017.53623,-4492.365359,-17730.27542,-36475.85648,-37768.97195,-40199.67946,-37957.77714,-38163.52495,-45617.58585,0.011625,0.989125,0.196125,192,0,0,0,0,0,0,0,0,0,1753456903,0
162,-12412.86247,-15740.99252,-32104.74933,-54778.85065,-48293.96138,-58762.53501,-42168.71168,-43958.68408,-4455.686147,-17694.60204,-36410.87996,-37783.90292,-40168.63289,-37940.70041,-38147.87872,-45562.26528,0.011625,0.989125,0.196125,192,0,0,0,0,0,0,0,0,0,1753456903,0
164,-12438.36581,-15771.27913,-32156.44892,-54837.59103,-48315.28495,-58789.78178,-42188.7612,-43988.56836,-4469.544228,-17697.19484,-36452.78948,-37744.67561,-40171.33745,-37938.57699,-38144.50361,-45596.48581,0.010812,0.989563,0.198063,192,0,40,15,120,3,32,0,0,0,1753456903,0
166,-12413.46597,-15747.76509,-32116.5287,-54799.01192,-48313.67562,-58770.0899,-42180.96044,-43966.70836,-4456.066126,-17690.66813,-36415.43972,-37780.90778,-40171.42685,-37946.62362,-38151.99145,-45567.5403,0.010812,0.989563,0.198063,192,0,0,0,0,0,0,0,0,0,1753456903,0
168,-12469.18887,-15796.62601,-32174.53148,-54853.63959,-48329.67947,-58810.81478,-42213.19165,-44004.97455,-4486.330388,-17718.89838,-36465.01588,-37755.44915,-40183.94383,-37953.99969,-38158.42875,-45609.85215,0.010812,0.989563,0.198063,192,0,0,0,0,0,0,0,0,0,1753456903,0
170,-12420.9538,-15749.41912,-32125.69292,-54821.58718,-48324.40446,-58769.15112,-42184.62612,-43978.97947,-4479.110775,-17707.85662,-36431.17534,-37797.53748,-40193.28686,-37965.71201,-38165.46955,-45581.97952,0.010812,0.989563,0.198063,192,0,0,0,0,0,0,0,0,0,1753456903,0
172,-12482.57756,-15805.56671,-32177.83954,-54845.19063,-48324.67268,-58820.51543,-42212.20818,-44004.25929,-4486.86683,-17718.31724,-36461.77488,-37754.1751,-40182.26745,-37950.37871,-38158.47345,-45608.66751,0.010812,0.989563,0.198063,192,0,0,0,0,0,0,0,0,0,1753456903,0
174,-12429.8498,-15762.83017,-32149.67634,-54843.31308,-48337.61434,-58778.40475,-42197.18781,-43995.87739,-4487.358569,-17722.16174,-36441.63596,-37813.0943,-40201.35584,-37978.81013,-38172.42094,-45600.21855,0.011406,0.990781,0.198031,192,0,48,15.5,0,3,24,0,0,0,1753456903,0
176,-12469.6359,-15794.5473,-32163.825,-54820.69311,-48313.20623,-58809.98776,-42207.64842,-43990.33415,-4479.17783,-17716.55145,-36463.78654,-37769.24017,-40180.3899,-37951.09397,-38166.36362,-45610.58976,0.011406,0.990781,0.198031,192,0,0,0,0,0,0,0,0,0,1753456903,0
178,-12414.24828,-15742.87006,-32139.46159,-54840.60852,-48334.03806,-58765.57485,-42193.52212,-43996.07855,-4478.328464,-17713.48926,-36445.52516,-37805.4947,-40200.32766,-37968.99771,-38169.26934,-45594.87648,0.011406,0.990781,0.198031,192,0,0,0,0,0,0,0,0,0,1753456903,0
